,score,metric,decoys,pocket_id
0,0.42395437262357416,MAR,pdb,1BYJ_A_GE3_30
1,0.623574144486692,MAR,pdb,1F1T_A_ROS_101
2,0.720532319391635,MAR,pdb,1I97_A_TAC_2005
3,0.9372623574144487,MAR,pdb,1NBK_A_GND_35
4,0.7243346007604563,MAR,pdb,1TOB_A_TOA_28
5,0.9752851711026616,MAR,pdb,1ZZ5_A_CNY_43
6,0.9752851711026616,MAR,pdb,2ET5_B_RIO_52
7,0.6444866920152091,MAR,pdb,2F4V_A_D2C_1636
8,0.8859315589353612,MAR,pdb,2G5K_B_AM2_101
9,0.4484251968503937,MAR,pdb,2HOJ_A_TPP_114
10,0.9524714828897338,MAR,pdb,2KXM_A_RIO_101
11,0.7300380228136882,MAR,pdb,2L8H_A_L8H_2
12,0.9315589353612167,MAR,pdb,2MXS_A_PAR_101
13,0.7775665399239544,MAR,pdb,2QEX_0_NEG_8823
14,0.747148288973384,MAR,pdb,2QWY_C_SAM_500
15,0.9505703422053232,MAR,pdb,3C44_B_PAR_24
16,0.929657794676806,MAR,pdb,4DR4_A_PAR_1612
17,0.9429657794676806,MAR,pdb,4K31_B_AM2_101
18,0.9429657794676806,MAR,pdb,4K31_C_AM2_102
19,0.9239543726235742,MAR,pdb,4V53_AA_LLL_2062
20,0.7547528517110266,MAR,pdb,4V6Y_BA_FME_3001
21,0.9372623574144487,MAR,pdb,4V70_BA_FME_3001
22,0.9372623574144487,MAR,pdb,4V72_BA_FME_3001
23,0.9372623574144486,MAR,pdb,4V76_BA_FME_3001
24,0.7243346007604563,MAR,pdb,4V78_BA_FME_3001
25,0.8307984790874525,MAR,pdb,4X4N_B_5GP_102
26,0.155893536121673,MAR,pdb,5DGV_D_SPS_3401
27,0.9372623574144486,MAR,pdb,5J7L_DA_1PE_3185
28,0.532319391634981,MAR,pdb,5KVJ_A_ARG_101
29,0.9904942965779467,MAR,pdb,5LWJ_A_GTP_101
30,0.9486692015209125,MAR,pdb,5NDG_5_GET_3851
31,0.9182509505703422,MAR,pdb,5NDV_1_PAR_3404
32,0.9581749049429658,MAR,pdb,5NDV_1_PAR_3405
33,0.9657794676806083,MAR,pdb,5NDV_1_PAR_3414
34,0.9657794676806084,MAR,pdb,5NDV_1_PAR_3433
