,score,metric,decoys,pocket_id
0,0.7633587786259542,MAR,pdb,1BYJ_A_GE3_30
1,0.7452107279693486,MAR,pdb,1F1T_A_ROS_101
2,0.19771863117870725,MAR,pdb,1I97_A_TAC_2005
3,0.9599236641221374,MAR,pdb,1NBK_A_GND_35
4,0.785171102661597,MAR,pdb,1TOB_A_TOA_28
5,0.8935361216730038,MAR,pdb,1ZZ5_A_CNY_43
6,0.7399193548387097,MAR,pdb,2ET5_B_RIO_52
7,0.6102661596958174,MAR,pdb,2F4V_A_D2C_1636
8,0.8802281368821293,MAR,pdb,2G5K_B_AM2_101
9,0.33818897637795275,MAR,pdb,2HOJ_A_TPP_114
10,0.7958015267175572,MAR,pdb,2KXM_A_RIO_101
11,0.23180076628352492,MAR,pdb,2L8H_A_L8H_2
12,0.9427480916030534,MAR,pdb,2MXS_A_PAR_101
13,0.38132295719844356,MAR,pdb,2QEX_0_NEG_8823
14,0.44545454545454544,MAR,pdb,2QWY_C_SAM_500
15,0.4904942965779468,MAR,pdb,3C44_B_PAR_24
16,0.933852140077821,MAR,pdb,4DR4_A_PAR_1612
17,0.6438053097345132,MAR,pdb,4K31_B_AM2_101
18,0.8745247148288974,MAR,pdb,4K31_C_AM2_102
19,0.9293893129770991,MAR,pdb,4V53_AA_LLL_2062
20,0.0038022813688213253,MAR,pdb,4V6Y_BA_FME_3001
21,0.03231939163498099,MAR,pdb,4V70_BA_FME_3001
22,0.8065134099616859,MAR,pdb,4V72_BA_FME_3001
23,0.026819923371647514,MAR,pdb,4V76_BA_FME_3001
24,0.01538461538461533,MAR,pdb,4V78_BA_FME_3001
25,0.8912213740458015,MAR,pdb,4X4N_B_5GP_102
26,0.1428571428571429,MAR,pdb,5DGV_D_SPS_3401
27,0.9372623574144486,MAR,pdb,5J7L_DA_1PE_3185
28,0.5836501901140684,MAR,pdb,5KVJ_A_ARG_101
29,0.9789272030651341,MAR,pdb,5LWJ_A_GTP_101
30,0.5950570342205324,MAR,pdb,5NDG_5_GET_3851
31,0.9657794676806084,MAR,pdb,5NDV_1_PAR_3404
32,0.9613733905579399,MAR,pdb,5NDV_1_PAR_3405
33,0.9581749049429659,MAR,pdb,5NDV_1_PAR_3414
34,0.39607843137254906,MAR,pdb,5NDV_1_PAR_3433
35,0.7722007722007722,MAR,pdb,5NDV_5_PAR_3403
36,0.8840304182509505,MAR,pdb,5NDW_1_8UZ_3886
