,score,metric,decoys,pocket_id
0,0.5741444866920152,MAR,pdb,1BYJ_A_GE3_30
1,0.8588235294117648,MAR,pdb,1F1T_A_ROS_101
2,0.6216730038022814,MAR,pdb,1I97_A_TAC_2005
3,0.905511811023622,MAR,pdb,1NBK_A_GND_35
4,0.5914396887159533,MAR,pdb,1TOB_A_TOA_28
5,0.9543726235741445,MAR,pdb,1ZZ5_A_CNY_43
6,0.956273764258555,MAR,pdb,2ET5_B_RIO_52
7,0.5095057034220533,MAR,pdb,2F4V_A_D2C_1636
8,0.9657794676806084,MAR,pdb,2G5K_B_AM2_101
9,0.525098814229249,MAR,pdb,2HOJ_A_TPP_114
10,0.9201520912547528,MAR,pdb,2KXM_A_RIO_101
11,0.5769230769230769,MAR,pdb,2L8H_A_L8H_2
12,0.8973384030418251,MAR,pdb,2MXS_A_PAR_101
13,0.8053435114503817,MAR,pdb,2QEX_0_NEG_8823
14,0.8973384030418251,MAR,pdb,2QWY_C_SAM_500
15,0.9163498098859315,MAR,pdb,3C44_B_PAR_24
16,0.8840304182509506,MAR,pdb,4DR4_A_PAR_1612
17,0.9049429657794676,MAR,pdb,4K31_B_AM2_101
18,0.9163498098859315,MAR,pdb,4K31_C_AM2_102
19,0.9657794676806084,MAR,pdb,4V53_AA_LLL_2062
20,0.6045627376425856,MAR,pdb,4V6Y_BA_FME_3001
21,0.890625,MAR,pdb,4V70_BA_FME_3001
22,0.8840304182509505,MAR,pdb,4V72_BA_FME_3001
23,0.8854961832061069,MAR,pdb,4V76_BA_FME_3001
24,0.5801526717557253,MAR,pdb,4V78_BA_FME_3001
25,0.9448669201520912,MAR,pdb,4X4N_B_5GP_102
26,0.49619771863117873,MAR,pdb,5DGV_D_SPS_3401
27,0.8969465648854962,MAR,pdb,5J7L_DA_1PE_3185
28,0.5176991150442478,MAR,pdb,5KVJ_A_ARG_101
29,0.9923954372623575,MAR,pdb,5LWJ_A_GTP_101
30,0.9182509505703422,MAR,pdb,5NDG_5_GET_3851
31,0.967680608365019,MAR,pdb,5NDV_1_PAR_3404
32,0.9961977186311787,MAR,pdb,5NDV_1_PAR_3405
33,0.9372623574144487,MAR,pdb,5NDV_1_PAR_3414
34,0.94106463878327,MAR,pdb,5NDV_1_PAR_3433
35,0.94106463878327,MAR,pdb,5NDV_5_PAR_3403
36,0.9125475285171103,MAR,pdb,5NDW_1_8UZ_3886
37,0.9277566539923954,MAR,pdb,5NDW_5_8UZ_3852
38,0.9581749049429658,MAR,pdb,5OBM_1_LLL_3997
39,0.8479087452471483,MAR,pdb,5OBM_5_LLL_4164
40,0.8816793893129772,MAR,pdb,5OBM_5_LLL_4167
41,0.8859315589353612,MAR,pdb,5OBM_6_LLL_2169
42,0.7946768060836502,MAR,pdb,5OBM_6_LLL_2176
